Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop
CO_324:0000387,AgApp_E_1to5,AGAPP_1_5,"Trials, Nursery, Farmer group evaluation",Maturity,,BMS_20377,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000388,EPcleNo_Ct_pclePlot,NEP_pcle,Trials and nurseries,Maturity,,BMS_20403,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000392,ETNo_Ct_tllrplnt,ETN_tillers,,,,BMS_20551,,,,EN,sorghum
CO_324:0000393,FP_E_1to3,FP_1_3,Trials and nurseries,Maturity,,BMS_20385,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000397,GDMC_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000399,GDMYld_C_gPlot,,,,,BMS_20553,CIRAD,JF Rami,,EN,sorghum
CO_324:0000400,GDMYld_C_kgha,,,,,BMS_20591,CIRAD,JF Rami,,EN,sorghum
CO_324:0000403,GHvYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000404,GHvYld_M_gPlot,,,,,BMS_20394,CIRAD,JF Rami,,EN,sorghum
CO_324:0000408,GMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000412,GMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000413,GNo_C_grnm2,GRNO_grn_m2,,Maturity,,BMS_20552,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000414,GNoPcle_C_grnpcle,NBGPAN_grn_pcle,Trials and nurseries,Maturity,,BMS_20554,CIRAD,JF Rami,08-May-2012,EN,sorghum
CO_324:0000418,GStdYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000422,GStdYld_C_kgplot,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000424,GW_1000grnM_g,W1000G_g,,Maturity,,BMS_18110,,,,EN,sorghum
CO_324:0000426,GW_100grnM_g,W100G_g,Trials and nurseries,Maturity,,BMS_20564,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000427,GWPcle_C_gpcle,GWPP_g,Trials and nurseries,Maturity,,BMS_20393,IER Mali,Niaba Teme,05-Dec-2010,EN,sorghum
CO_324:0000428,GYld_E_1to5,YLDSCORE_1_5,"Trials, Nursery, Farmer group evaluation",Maturity,,BMS_20419,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000429,HI_C_pct,HI_pct,,Maturity,,BMS_18120,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000433,LfDMC_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000434,LfDMYld_C_gPlot,LFWT_g,,,,BMS_20597,CIRAD/ICRISAT,JF Rami/Jayashree B,,EN,sorghum
CO_324:0000437,LfDMYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000441,LfHvYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000445,LfHvYld_M_gPlot,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000449,LfMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000453,LfMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000454,LodgInc_E_1to5,LODG_1_5,Trials and nurseries,Flowering and Maturity,,BMS_20601,INERA,Clarisse Barot,30-Aug-2012,EN,sorghum
CO_324:0000455,MS_E_1to3,MS_1_3,Trials and nurseries,Flowering,,BMS_20400,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000456,NHH_Ct_hill,NHH_hills,Trials and nurseries,Maturity,,BMS_20404,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000457,NSelPcle_Ct_pcle,NSP_pcle,Nursery,Maturity,,BMS_20407,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000458,NSH_Ct_hill,NSH_plants,Trials and nurseries,Seedling stage,,BMS_20406,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000462,PcleDMC_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000465,PcleDMYld_C_gPlot,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000466,PcleDMYld_C_kgha,,,,,BMS_20615,CIRAD,JF Rami,,EN,sorghum
CO_324:0000467,PcleHI_C_pct,PHI_pct,,Maturity,,BMS_20556,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000468,PcleHvNo_Ct_pclePlot,NHP_pcle,Trials and nurseries,Maturity,,BMS_20550,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000471,PcleHvYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000472,PcleHvYld_M_gPlot,,,,,BMS_20414,ICRISAT/IER/CIRAD,Eva Weltzien/Niaba Teme/JF Rami,,EN,sorghum
CO_324:0000476,PcleMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000480,PcleMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000481,PcleNo_Ct_pclePlot,NBPN_pcle,,Maturity,,BMS_20604,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000482,PcleOTNo_Ct_pclePlot,NOTP_pcle,Trials and nurseries,Maturity,,BMS_20405,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000483,PcleThrs_E_1to9,PANTHRS_1_9,Trials and nurseries,Maturity,,BMS_20410,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000484,PCleWWoG_M_gpcle,PWTMG_g,,Maturity,,BMS_20614,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000488,PNo_Ct_plntPlot,PNP_plants,,,,BMS_20557,,,,EN,sorghum
CO_324:0000489,PVig_E_1to5,GV_1_5,Trials and nurseries,,,BMS_18080,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
CO_324:0000490,SdlgNo_Ct_plntPlot,NSPLT_plants,Trials and nurseries,Seedling stage,,BMS_20408,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000491,SdlgVig_E_1to5,SVIG_1_5,Trials and nurseries,Seedling stage,,BMS_20392,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000495,StmDMC_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000499,StmDMYld_C_gPlot,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000503,StmDMYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000504,StmHvYld_C_kgha,SYLD_kg_ha,,,,BMS_20629,CIRAD,JF Rami,08-May-2012,EN,sorghum
CO_324:0000505,StmHvYld_M_gPlot,,,,,BMS_20628,ICRISAT/CIRAD,JF Rami/Jayashree B,,EN,sorghum
CO_324:0000509,StmMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000513,StmMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000517,StoDMC_M_pct,,,,,BMS_20559,CIRAD,JF Rami,,EN,sorghum
CO_324:0000518,StoDMYld_C_gPlot,,Trials and nurseries,Maturity,,BMS_20558,CIRAD/ICRISAT Bamako,JF Rami/Eva Weltzien,,EN,sorghum
CO_324:0000521,StoDMYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000525,StoHvYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000529,StoHvYld_M_gPlot,,,,,BMS_20562,CIRAD,JF Rami,,EN,sorghum
CO_324:0000533,StoMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000537,StoMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000541,VGR_C_gm2day,VGR_g_m2_day,,,,BMS_20563,,,,EN,sorghum
CO_324:0000545,WAGBDMC_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000546,WAGBDMYld_C_gPlot,,,,,BMS_20549,CIRAD/ICRISAT,JF Rami/Jayashree B,,EN,sorghum
CO_324:0000549,WAGBDMYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000552,WAGBDMYld_C_tha,BM_t_ha,,Maturity,,BMS_18010,,,,EN,sorghum
CO_324:0000556,WAGBHvYld_C_kgha,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000560,WAGBHvYld_M_gPlot,,,,,BMS_20560,CIRAD,JF Rami,,EN,sorghum
CO_324:0000564,WAGBMoi_C_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000568,WAGBMoi_M_pct,,,,,,CIRAD,JF Rami,,EN,sorghum
CO_324:0000570,FAnthrRes_E_1to5,FANTH_1_5,Trials and nurseries,Maturity,,,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000571,FAnthrSev_E_1to9,FANTH_1_9,Trials and nurseries,Maturity,,BMS_20384,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000572,GAnthrSev_E_1to5,GANTH_1_5,Trials and nurseries,Maturity,,BMS_20386,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000573,GMoldSev_E_1to5,PGMR_1_5,Trials and nurseries,Maturity,,,ICRISAT Bamako,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000574,GMoldSev_E_1to9,PGMR_1_9,Trials and nurseries,Maturity,,BMS_20389,ICRISAT Bamako,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000575,Helminth_E_0to1,HELMINTH_0_1,Trials and nurseries,,,BMS_20592,CIRAD,JF Rami,08-May-2012,EN,sorghum
CO_324:0000576,InsDmg_E_1to9,INSD_1_9,,Seedling to Maturity,,BMS_20593,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000577,MidgeInc_E_1to5,MSCORE_1_5,Trials and nurseries,Maturity,,BMS_20402,ICRISAT/IER,Eva Weltzien/Niaba Teme,2011-11-23 00:00:00,EN,sorghum
CO_324:0000578,RustInc_C_pct,RUST_pct,,Seedling to Maturity,,BMS_20616,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000579,SBorerInc_C_pct,SB_pct,,Seedling to maturity,,BMS_20617,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000580,SDMInc_C_pct,SDMF_pct,,Seedling to Maturity,,BMS_20619,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000581,SootStr_E_0to1,SOOTSTR_0_1,Trials and nurseries,Growth Stage,,BMS_20622,CIRAD,JF Rami,08-May-2012,EN,sorghum
CO_324:0000582,SSFlyInc_C_pct,SSFLY_pct,,3-4 weeks after planting,,BMS_20624,ICRISAT,Jayashree B,,EN,sorghum
CO_324:0000583,StrigaNo_Ct_plntPlot,NSTRIGA_plants,Trials and nurseries,Maturity,,BMS_20409,ICRISAT Bamako,Eva Weltzien,2011-11-23 00:00:00,EN,sorghum
